county,account_id,owner_name,mailing_address,parcel_address,city,zip,assessed_value,use_code,prop_type
Collin,R-6467-000-0470-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",W AUDIE MURPHY PKWY ROW,FARMERSVILLE,75442,10212,F1,Commercial
Collin,R-6467-000-0480-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",W AUDIE MURPHY PKWY,FARMERSVILLE,75442,13158,F1,Commercial
Collin,R-6540-R00-0242-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",CHIEF SPOTTED TAIL DR,MCKINNEY,75070,25918,F1,Commercial
Collin,R-6095-R00-0011-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",ALMA RD,MCKINNEY,75070,127544,F1,Commercial
Collin,R-6717-R00-0012-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",ALMA RD,MCKINNEY,75070,6952,F1,Commercial
Collin,R-6540-R00-0142-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",ALMA RD,MCKINNEY,75070,615607,F1,Commercial
Collin,R-6540-R00-0132-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",ALMA RD,MCKINNEY,75070,461175,F1,Commercial
Collin,R-6820-000-0550-1,COLLIN COUNTY,"2300 BLOOMDALE RD, MCKINNEY, TX 75071-8517",,,,101120,F1,Commercial
Collin,R-6820-000-0760-1,WYLIE CITY OF,"300 COUNTRY CLUB DR BLDG 100, WYLIE, TX 75098-3000",,,,112228,F1,Commercial
Collin,R-9662-00A-0010-1,ROUTE61 CORPORATION,"429 CASCADA DR, RICHARDSON, TX 75081-5198",320 W COOK ST,JOSEPHINE,75173,834330,CS,Commercial
Collin,R-9663-00B-0010-1,SHEHATA TEXAS LLC,"PO BOX 3475, TULSA, OK 74101-3475",2285 W UNIVERSITY DR,MCKINNEY,75071,3450455,CS,Commercial
Collin,R-8501-00A-001R-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",3253 ALMA RD,MCKINNEY,75070,29336609,EXEMPT,Commercial
Collin,R-8501-00A-01R1-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",3003 ALMA RD,MCKINNEY,75070,22588083,EXEMPT,Commercial
Collin,R-9664-000-R001-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",CUSTER RD,FRISCO,75035,1000,F1,Commercial
Collin,R-8132-00A-0010-1,MODY GROUP LTD THE,"6808 HORNWOOD DR, HOUSTON, TX 77074-3608",3031 PRESTON RD,FRISCO,75034,4508910,SC,Commercial
Collin,R-0010-003-007A-1,CHURCH OF THE LIVING GOD,"1201 G AVE, PLANO, TX 75074-6819",1202 G AVE,PLANO,75074,65000,EXEMPT,Commercial
Collin,R-2000-002-0010-1,UNITED STATES POSTAL SERVICE,"PO BOX 667180, DALLAS, TX 75266-7180",940 FM 544,WYLIE,75098,5484618,EXEMPT,Commercial
Collin,R-2000-002-001C-1,JRMK PROPERTIES LLC,"1710 ENCHANTED WAY, ALLEN, TX 75002-6502",601 COMMERCE DR,WYLIE,75098,252552,PL,Commercial
Collin,R-2000-002-001D-1,AMHD MANAGEMENT CORPORATION,"4601 HERSHEY LN, PLANO, TX 75024-6872",960 W FM 544,WYLIE,75098,2325000,RE,Commercial
Collin,R-6184-000-0610-1,WESTON CITY OF,"PO BOX 248, WESTON, TX 75097-0248",,,,252000,F1,Commercial
Collin,R-9665-00A-0010-1,CREEKWOOD FRISCO BRIDGES LLC,"4949 WESTGROVE DR STE 100, DALLAS, TX 75248-1949",MINERS CREEK RD,FRISCO,75034,9963043,C1,Commercial
Collin,R-9665-00A-0040-1,WARREN POND LLC,"4949 WESTGROVE DR STE 100, DALLAS, TX 75248-1949",AVENUE OF THE STARS,FRISCO,75034,1000,C1,Commercial
Collin,R-9665-000-R001-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",WARREN PKWY,FRISCO,75034,1176,F1,Commercial
Collin,R-9665-000-R002-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",RIFLE GAP RD & AVE OF THE STARS,FRISCO,75034,1000,F1,Commercial
Collin,R-8833-00A-001R-1,TRINITY PRESBYTERIAN CHURCH,"5871 VIRGINIA PKWY, MCKINNEY, TX 75071-5537",5871 VIRGINIA PKWY,MCKINNEY,75071,5841499,EXEMPT,Commercial
Collin,R-8162-000-R001-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",N CUSTER RD,MCKINNEY,75071,233917,F1,Commercial
Collin,R-9668-000-R001-1,LUCAS CITY OF,"665 COUNTRY CLUB RD, LUCAS, TX 75002-7651",W FOREST GROVE RD,LUCAS,75002,1000,F1,Commercial
Collin,R-9668-000-R002-1,LUCAS CITY OF,"665 COUNTRY CLUB RD, LUCAS, TX 75002-7651",W FOREST GROVE RD,LUCAS,75002,1000,F1,Commercial
Collin,R-6911-000-0200-1,TIMBER CREEK PROPERTIES LLC,"2221 E LAMAR BLVD STE 790, ARLINGTON, TX 76006-7458",,,,250110,F1,Commercial
Collin,R-9667-000-R002-1,COLLIN COUNTY,"4690 COMMUNITY AVE # 200, MCKINNEY, TX 75071-2541",HONEY CREEK RD,CELINA,75009,1000,F1,Commercial
Collin,R-9667-000-R001-1,COLLIN COUNTY,"4690 COMMUNITY AVE # 200, MCKINNEY, TX 75071-2541",HONEY CREEK RD,CELINA,75009,1000,F1,Commercial
Collin,R-9111-00A-004D-1,CONNECTTEQ LLC,"17916 HILLCREST RD, DALLAS, TX 75252-5860",COIT RD,PROSPER,75078,420000,PL,Commercial
Collin,R-9111-00A-004E-1,VW LAND SERVICES LLC &,"480 CLOUD VIEW CT, PROSPER, TX 75078-8347",1040 N COIT RD,PROSPER,75078,1587095,VC,Commercial
Collin,R-9149-000-R003-1,STATE OF TEXAS,"PO BOX 3067, DALLAS, TX 75221-3067",CUSTER RD/BRISTOL DR,MCKINNEY,75071,1000,F1,Commercial
Collin,R-9615-00A-0070-1,FIREBRAND PROPERTIES LP,"4055 VALLEY VIEW LN STE 500, DALLAS, TX 75244-5048",4355 E UNIVERSITY DR,PROSPER,75078,1691051,FFR,Commercial
Collin,R-9672-00A-0020-1,FAMILY VIDEO MOVIE CLUB INC,"2701 W LAWRENCE AVE STE A, SPRINGFIELD, IL 62704-7215",1545 E MAIN ST,ALLEN,75002,2195771,SC,Commercial
Collin,R-9672-000-R001-1,ALLEN CITY OF,"305 CENTURY PKWY, ALLEN, TX 75013-8042",E MAIN ST,ALLEN,75002,1000,F1,Commercial
Collin,R-9670-00A-0010-1,REDEEMED CHRISTIAN CHURCH,"3800 E PARKER RD, PLANO, TX 75074-7731",3800 E PARKER RD,PLANO,75074,3067526,EXEMPT,Commercial
Collin,R-9320-000-R002-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",PRESTON RD,FRISCO,75033,43125,F1,Commercial
Collin,R-6056-R00-0291-1,WYLIE CITY OF,"300 COUNTRY CLUB DR BLDG 100, WYLIE, TX 75098-3000",FM 1378,ST PAUL,75098,1000,F1,Commercial
Collin,R-6554-001-0430-1,JOSEPHINE CITY OF,"PO BOX 99, JOSEPHINE, TX 75164-0099",17217 COUNTY ROAD 543,NEVADA,75173,746188,EXEMPT,Commercial
Collin,R-9456-00A-009R-1,380 TOWNE CROSSING LP,"16000 DALLAS PKWY STE 300, DALLAS, TX 75248-6609",2045 N CENTRAL EXPY,MCKINNEY,75070,2926000,NBHDC,Commercial
Collin,R-9456-00A-010R-1,380 TOWNE CROSSING LP,"16000 DALLAS PKWY STE 300, DALLAS, TX 75248-6609",2065 N CENTRAL EXPY,MCKINNEY,75070,2083716,ARS,Commercial
Collin,R-9671-000-R001-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",STATE HWY 121/LEADERSHIP DR,FRISCO,75034,1000,F1,Commercial
Collin,R-6957-R07-1511-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",FM 982,PRINCETON,75407,20003,F1,Commercial
Collin,R-6890-R03-1831-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",FM 982,PRINCETON,75407,369,F1,Commercial
Collin,R-0520-002-R520-1,PLANO CITY OF,"PO BOX 860358, PLANO, TX 75086-0358",PARKER RD & P AVE,PLANO,75074,1000,F1,Commercial
Collin,R-8493-00A-001R-1,REDI MIX LP,"331 N MAIN ST, EULESS, TX 76039-3636",14679 LEBANON RD,FRISCO,75035,1065155,CRGP,Commercial
Collin,R-6095-000-0010-1,VCIM PARTNERS LP,"4900 MAIN ST STE 800, KANSAS CITY, MO 64112-2753",ALMA RD,MCKINNEY,75070,3729,C1,Commercial
Collin,R-9676-00A-0010-1,FLLA LIMITED,"PO BOX 190746, DALLAS, TX 75219-6908",8130 DALLAS PKWY,FRISCO,75034,1825000,CS,Commercial
Collin,R-9676-00A-0020-1,DDK REAL ESTATE INVESTMENTS LLC,"410 PINE DR, SOUTHLAKE, TX 76092-7406",COTTON GIN RD,FRISCO,75034,837572,C1,Commercial
Collin,R-9676-00A-0030-1,COTTON GIN MEDICAL PLAZA LLC,"5521 ROLAND DR, PLANO, TX 75093-7626",DALLAS PKWY,FRISCO,75034,2005154,F1,Commercial
Collin,R-9676-000-R001-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",COTTON GIN RD,FRISCO,75034,8233,F1,Commercial
Collin,R-4610-000-R003-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",CUSTER RD,MCKINNEY,75070,3086,F1,Commercial
Collin,R-4641-000-R005-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",CUSTER RD,MCKINNEY,75070,2535,F1,Commercial
Collin,R-4641-000-R006-1,STATE OF TEXAS,"PO BOX 3067, DALLAS, TX 75221-3067",CUSTER RD,MCKINNEY,75070,17,F1,Commercial
Collin,R-9677-000-R001-1,COLLIN COUNTY,"4690 COMMUNITY AVE # 200, MCKINNEY, TX 75071-2541",COUNTY ROAD 646/645,FARMERSVILLE,75442,1000,F1,Commercial
Collin,R-8258-00B-0040-1,SINACOLA PROPERTIES INC,"10950 RESEARCH RD, FRISCO, TX 75033-2042",10950 RESEARCH RD,FRISCO,75033,7370764,WD-STIB,Commercial
Collin,R-9219-00D-03A1-1,TRIANGLE B PROPERTIES LLC,"2616 HIBERNIA ST, DALLAS, TX 75204-2514",9500 DALLAS PKWY,FRISCO,75033,4289040,SC,Commercial
Collin,R-9219-00D-001A-1,WC PLAZA HOTEL LP,"438 KEYSTONE BND, ROCKWALL, TX 75032-0074",9700 DALLAS PKWY,FRISCO,75034,7800000,HO,Commercial
Collin,R-9219-00D-001B-1,CRSAXTON LLC,"57 W BLUFF DR, SAVANNAH, GA 31406-7557",9770 DALLAS PKWY,FRISCO,75033,2560000,FFR,Commercial
Collin,R-9679-001-0010-1,AUTOZONE TEXAS LP,"PO BOX 2198, MEMPHIS, TN 38101-2198",202 E PRINCETON DR,PRINCETON,75407,1369214,APS,Commercial
Collin,R-6614-R00-0010-1,PLANO CITY OF,"PO BOX 860358, PLANO, TX 75086-0358",COMMUNICATIONS PKWY,PLANO,75024,112254,F1,Commercial
Collin,R-6614-R00-0060-1,PLANO CITY OF,"PO BOX 860358, PLANO, TX 75086-0358",COMMUNICATIONS PKWY,PLANO,75024,100536,F1,Commercial
Collin,R-6614-R00-0030-1,PLANO CITY OF,"PO BOX 860358, PLANO, TX 75086-0358",COMMUNICATIONS PKWY,PLANO,75024,92227,F1,Commercial
Collin,R-6614-R00-0032-1,PLANO CITY OF,"PO BOX 860358, PLANO, TX 75086-0358",COMMUNICATIONS PKWY,PLANO,75024,106657,F1,Commercial
Collin,R-9680-00A-0010-1,SABA ENTERPRISES INC,"100 STONY POINT RD STE 200, SANTA ROSA, CA 95401-4150",7514 STATE HWY 78,SACHSE,75048,1500000,FSR,Commercial
Collin,R-9219-00D-03A2-1,BPNICO LLC,"3308 TIMBER TRL SE, MINOT, ND 58701-7023",9550 DALLAS PKWY,FRISCO,75033,2155052,RE,Commercial
Collin,R-0814-000-R002-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",CUSTER RD,MCKINNEY,75072,13375,F1,Commercial
Collin,R-9219-00D-004A-1,WORLD CUP PLAZA LLC,"5566 MAIN ST STE 212, FRISCO, TX 75033-3673",9250 DALLAS PKWY,FRISCO,75033,5108000,SC,Commercial
Collin,R-9219-00D-004B-1,WORLD CUP PLAZA LLC,"5566 MAIN ST STE 212, FRISCO, TX 75033-3673",9320 DALLAS PKWY,FRISCO,75033,5108000,SC,Commercial
Collin,R-9219-00D-004C-1,WORLD CUP PLAZA LLC,"5566 MAIN ST STE 212, FRISCO, TX 75033-3673",9410 DALLAS PKWY,FRISCO,75033,3064800,SC,Commercial
Collin,R-9219-00D-007A-1,WORLD CUP PLAZA LLC,"5566 MAIN ST STE 212, FRISCO, TX 75033-3673",5566 MAIN ST,FRISCO,75033,8172800,SC,Commercial
Collin,R-9219-00D-007B-1,WORLD CUP PLAZA LLC,"5566 MAIN ST STE 212, FRISCO, TX 75033-3673",5454 MAIN ST,FRISCO,75033,4086400,SC,Commercial
Collin,R-3900-000-R001-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",CUSTER RD,MCKINNEY,75070,1000,F1,Commercial
Collin,R-4779-000-R003-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",CUSTER RD,MCKINNEY,75070,500,F1,Commercial
Collin,R-6033-R01-2591-1,MELISSA CITY OF,"3411 BARKER AVE, MELISSA, TX 75454-9569",,,,9900,F1,Commercial
Collin,R-7037-R02-3901-1,STATE OF TEXAS,"PO BOX 3067, DALLAS, TX 75221-3067",CUSTER RD,MCKINNEY,75072,2698,F1,Commercial
Collin,R-3589-000-R001-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",CUSTER RD,MCKINNEY,75070,1000,F1,Commercial
Collin,R-4779-000-R004-1,STATE OF TEXAS,"PO BOX 3067, DALLAS, TX 75221-3067",CUSTER RD,MCKINNEY,75070,9768,F1,Commercial
Collin,R-8703-002-001R-1,WARNER DALLAS LLC ETAL,"3889 MAPLE AVE STE 220, DALLAS, TX 75219-3917",4250 MAPLESHADE LN,PLANO,75075,5563318,HO,Commercial
Collin,R-9346-00A-003R-1,WISTERIA PRESCHOOL LLC,"204 TUSCANY CT, ALLEN, TX 75013-3039",694 S WATTERS RD,ALLEN,75013,2300000,PSDF,Commercial
Collin,R-9346-00A-005R-1,DAC PARTNERS LP,"698 S WATTERS RD, ALLEN, TX 75013-5008",698 S WATTERS RD,ALLEN,75013,1208160,MDO,Commercial
Collin,R-9681-001-0010-1,204 MCDERMOTT LLC,"PO BOX 162624, AUSTIN, TX 78716-2624",204 E MCDERMOTT DR,ALLEN,75002,905000,C1,Commercial
Collin,R-3341-000-R001-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",CUSTER RD,MCKINNEY,75070,1000,F1,Commercial
Collin,R-9682-001-0400-1,LA VALENCIA AT STARWOOD LLC,"6815 POPLAR AVE STE 500, GERMANTOWN, TN 38138-0612",6805 LEBANON RD,FRISCO,75034,52000000,MFU,Commercial
Collin,R-6554-002-1090-1,MCMINN CEMETERY,,,NEVADA,75173,28740,F1,Commercial
Collin,R-8556-00A-001R-1,CUSTER RIDGEVIEW LP,"14902 PRESTON RD STE 902, DALLAS, TX 75254-9136",1049 N PRESTON RD,PROSPER,75078,2851477,SC,Commercial
Collin,R-6952-R02-2512-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",US HWY 380,FARMERSVILLE,75442,1829,F1,Commercial
Collin,R-6952-R02-2511-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",US HWY 380,FARMERSVILLE,75442,2571,F1,Commercial
Collin,R-6351-R00-0791-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",FM 1378,WYLIE,75098,1000,F1,Commercial
Collin,R-9683-000-R002-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",CUSTER RD,FRISCO,75035,1000,F1,Commercial
Collin,R-9683-000-R003-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",CUSTER RD,FRISCO,75035,1000,F1,Commercial
Collin,R-9684-000-R001-1,PROSPER CITY OF,"PO BOX 297, PROSPER, TX 75078",COIT RD,PROSPER,75078,87033,F1,Commercial
Collin,R-9426-001-003R-1,ODP DALLAS LP,"200 S BISCAYNE BLVD FL 6, MIAMI, FL 33131-5351",2990 LEGACY DR,FRISCO,75034,3773747,RHAB,Commercial
Collin,R-9685-00A-0030-1,PRESTONWOOD MINISTRY GROUP NORTH INC,"6801 W PARK BLVD, PLANO, TX 75093-6389",PROSPER TRL,PROSPER,75078,627264,F1,Commercial
Collin,R-9685-000-R001-1,PROSPER CITY OF,"PO BOX 297, PROSPER, TX 75078",PROSPER TRL,PROSPER,75078,2200,F1,Commercial
Collin,R-9685-000-R002-1,PROSPER CITY OF,"PO BOX 297, PROSPER, TX 75078",COOK LN,PROSPER,75078,810,F1,Commercial
Collin,R-8774-000-R002-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",HICKORY ST,FRISCO,75034,1000,F1,Commercial
Collin,R-6481-R00-0051-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",PRESTON RD,FRISCO,75034,60755,F1,Commercial
Collin,R-9686-00A-0010-1,DELTA REAL ESTATE PROPERTIES LLC,"2224 HOMESTEAD LN, PLANO, TX 75025-5524",1716 W VIRGINIA ST,MCKINNEY,75069,1655214,MDO,Commercial
Collin,R-9686-00A-0030-1,PRD OWNER LLC,"PO BOX 768, EFFINGHAM, IL 62401-0768",1760 W VIRGINIA ST,MCKINNEY,75069,2917443,MDO,Commercial
Collin,R-9378-00A-005R-1,STATE OF TEXAS,"PO BOX 3067, DALLAS, TX 75221-3067",CUSTER RD,FRISCO,75035,209,F1,Commercial
Collin,R-8748-00C-0010-1,ALLEN RIDGEVIEW PROPERTIES LLC,"915 RIDGEVIEW DR, ALLEN, TX 75013-5429",915 RIDGEVIEW DR,ALLEN,75013,5185044,PSDF,Commercial
Collin,R-8748-00C-0030-1,ALLEN CITY OF,"305 CENTURY PKWY, ALLEN, TX 75013-8042",RIDGEVIEW DR,ALLEN,75013,19946,F1,Commercial
Collin,R-9619-00A-007A-1,2088 RE LLC,"2088 HEDGCOXE RD, ALLEN, TX 75013-3095",2088 HEDGCOXE RD,ALLEN,75013,1748738,PSDF,Commercial
Collin,R-9619-00A-007B-1,CUSTER SQUARE VENTURE LTD,"222 MUNICIPAL DR STE 150, RICHARDSON, TX 75080-3766",705 S CUSTER RD,ALLEN,75013,3092984,SC,Commercial
Collin,R-6152-R00-0091-1,FRISCO CITY OF,"6101 FRISCO SQ BLVD STE 1000, FRISCO, TX 75034-3239",ALL STARS AVE,FRISCO,75033,230520,F1,Commercial
Collin,R-8818-000-R002-1,MCKINNEY CITY OF,"PO BOX 517, MCKINNEY, TX 75070-8013",,MCKINNEY,75070,11718,F1,Commercial
Collin,R-6688-001-0770-1,ONCOR ELECTRIC DELIVERY COMPANY,"PO BOX 139100, DALLAS, TX 75313-9100",LYNDA LN,WYLIE,75098,2515742,C1,Commercial
Collin,R-9690-00A-0010-1,ONCOR ELECTRIC DELIVERY COMPANY,"PO BOX 139100, DALLAS, TX 75313-9100",971 E BROWN ST,WYLIE,75098,637392,J3,Commercial
Collin,R-9690-000-R001-1,WYLIE CITY OF,"300 COUNTRY CLUB DR BLDG 100, WYLIE, TX 75098-3000",E BROWN ST,WYLIE,75098,1000,F1,Commercial
Collin,R-0201-001-001R-1,QT SOUTH LLC,"4705 S 129TH EAST AVE, TULSA, OK 74134-7008",650 K AVE,PLANO,75074,2610000,CS,Commercial
Collin,R-1033-R00-00A1-1,STATE OF TEXAS,"PO BOX 133067, DALLAS, TX 75313-3067",FM 982,PRINCETON,75407,1722,F1,Commercial
Collin,R-8910-00A-003R-1,TEXAS INTOWNHOMES LLC,"2410 POLK ST STE 200, HOUSTON, TX 77003-4341",806 E 15TH ST,PLANO,75074,635976,C1,Commercial
Collin,R-3861-00B-001B-1,INLAND AMERICAN RICHARDSON CUSTER CREEK LP,"PO BOX 6035, CHICAGO, IL 60680-6032",3411 CUSTER PKWY,RICHARDSON,75080,15194514,NBHDC,Commercial
Collin,R-3861-00B-003A-1,INLAND AMERICAN RICHARDSON CUSTER CREEK LP,"PO BOX 6035, CHICAGO, IL 60680-6032",720 W RENNER RD,RICHARDSON,75080,1754362,BBR,Commercial
Collin,R-6791-001-2280-1,FAIRVIEW TOWN OF,"372 TOWN PL, FAIRVIEW, TX 75069-1826",,FAIRVIEW,75069,194519,EXEMPT,Commercial
Collin,R-6534-000-0040-1,BILLINGSLEY PIN OAK PARTNERS LTD,"1722 ROUTH ST STE 770, DALLAS, TX 75201-2588",PRESIDENT GEORGE BUSH HWY,DALLAS,75287,205897,C1,Commercial
Collin,R-9692-00B-0010-1,BILLINGSLEY PIN OAK PARTNERS LTD,"1722 ROUTH ST STE 770, DALLAS, TX 75201-2588",PRESIDENT GEORGE BUSH HWY,DALLAS,75287,30644,C1,Commercial
Collin,R-4452-00A-05R2-1,DJB NO 25 LP,"7001 PRESTON RD STE 303, DALLAS, TX 75205-1101",1930 PARKWOOD BLVD,FRISCO,75034,3225943,SC,Commercial
Collin,R-4452-00A-05R1-1,SHINN STONEBRIAR HOSPITALITY LTD,"417 OAKBEND DR STE 170, LEWISVILLE, TX 75067-2339",2000 PARKWOOD BLVD,FRISCO,75034,11600000,HO,Commercial
Collin,R-9359-003-1010-1,CREST INDUSTRIES LLC,"6988 LEBANON RD STE 101, FRISCO, TX 75034-6743",6988 LEBANON RD 101,FRISCO,75034,1190335,OC,Commercial
Collin,R-9359-003-1020-1,KAD REAL ESTATE LLC,"6988 LEBANON RD STE 102, FRISCO, TX 75034-6743",6988 LEBANON RD 102,FRISCO,75034,702629,OC,Commercial
Collin,R-9359-003-1030-1,CDA PROPERTIES LLC,"6988 LEBANON RD STE 103, FRISCO, TX 75034-7468",6988 LEBANON RD 103,FRISCO,75034,528255,OC,Commercial
Collin,R-9359-006-1010-1,STARWOOD SERIES LLC,"6898 LEBANON RD STE 101, FRISCO, TX 75034-7474",6898 LEBANON RD 101,FRISCO,75034,923038,OC,Commercial
Collin,R-9359-006-1020-1,STARWOOD SURGERY CENTER LLC,"5727 ARMINTA AVE, FRISCO, TX 75034-2201",6898 LEBANON RD 102,FRISCO,75034,2247762,OC,Commercial
Collin,R-9359-006-1030-1,RKLC INVESTMENTS LLC,"10103 TATE LN, FRISCO, TX 75033-0112",6898 LEBANON RD 103,FRISCO,75034,512474,OC,Commercial
Collin,R-6791-001-2290-1,FAIRVIEW CITY OF,"PO BOX 551, MCKINNEY, TX 75070-8139",651 N COUNTRY CLUB RD,FAIRVIEW,75069,771159,EXEMPT,Commercial
Collin,R-9693-001-0100-1,BARNETT LEGACY HOLDINGS LP,"2840 LEGACY DR STE 100, FRISCO, TX 75034-6050",2840 LEGACY DR 100,FRISCO,75034,3836909,OC,Commercial
Collin,R-9693-002-0200-1,FEMININE HEALTH CENTER LTD,"7165 BLUFF PT, FRISCO, TX 75036-5280",2840 LEGACY DR 200,FRISCO,75034,971234,OC,Commercial
Collin,R-9693-002-0210-1,TY REAL ESTATE HOLDINGS LLC,"2840 LEGACY DR STE 210, FRISCO, TX 75034-6053",2840 LEGACY DR 210,FRISCO,75034,1016104,OC,Commercial
Collin,R-9693-003-0300-1,DUNCAN FONG INVESTMENTS GP LLC,"2840 LEGACY DR STE 300, FRISCO, TX 75034-6054",2840 LEGACY DR 300,FRISCO,75034,1400000,OC,Commercial
Collin,R-9693-004-0400-1,NJB REALTY LLC,"3 CLIFF TRL, FRISCO, TX 75034-5934",2840 LEGACY DR 400,FRISCO,75034,2985000,OC,Commercial
Collin,R-9693-004-0410-1,VENN REAL ESTATE LLC,"2840 LEGACY DR STE 410, FRISCO, TX 75034-6057",2840 LEGACY DR 410,FRISCO,75034,1234200,OC,Commercial
Collin,R-9693-004-0420-1,DAVID C GORE HOLDINGS LLC,"6308 BIRCHMONT DR, PLANO, TX 75093-7825",2840 LEGACY DR 420,FRISCO,75034,658497,OC,Commercial
Collin,R-9693-004-0430-1,ACUITY OPTICAL INCORPORATED,"2840 LEGACY DR STE 430, FRISCO, TX 75034-6060",2840 LEGACY DR 430,FRISCO,75034,750000,OC,Commercial
Collin,R-6147-R04-0311-1,COLLIN COUNTY TEXAS,"825 N MCDONALD ST STE 160, MCKINNEY, TX 75069-2175",N DALLAS PKWY,PROSPER,75078,29334,F1,Commercial
Collin,R-6147-R04-0371-1,COLLIN COUNTY TEXAS,"825 N MCDONALD ST STE 160, MCKINNEY, TX 75069-2175",,PROSPER,75078,36786,F1,Commercial
Collin,R-9695-00A-0100-1,PARKWOOD DALLAS VENTURES LLC,"105 HONEYSUCKLE WAY, FLOWER MOUND, TX 75028-5143",7000 PARKWOOD BLVD A100,FRISCO,75034,405000,OC,Commercial
Collin,R-9695-00A-0200-1,PARKWOOD DALLAS VENTURES LLC,"105 HONEYSUCKLE WAY, FLOWER MOUND, TX 75028-5143",7000 PARKWOOD BLVD A200,FRISCO,75034,405000,OC,Commercial
Collin,R-9695-00A-0300-1,PARKWOOD DALLAS VENTURES LLC,"105 HONEYSUCKLE WAY, FLOWER MOUND, TX 75028-5143",7000 PARKWOOD BLVD A300,FRISCO,75034,405000,OC,Commercial
Collin,R-9695-00A-0400-1,PARKWOOD DALLAS VENTURES LLC,"105 HONEYSUCKLE WAY, FLOWER MOUND, TX 75028-5143",7000 PARKWOOD BLVD A400,FRISCO,75034,405000,OC,Commercial
Collin,R-9695-00B-0100-1,YOUNG ARTIST MUSIC SCHOOL LLC,"3140 S OCEAN DR APT 1901, HALLANDALE BEACH, FL 33009-7240",7000 PARKWOOD BLVD B100,FRISCO,75034,405000,OC,Commercial
Collin,R-9695-00B-0200-1,MORNING LIGHT FAMILY MEDICINE PA,"7000 PARKWOOD BLVD STE B200, FRISCO, TX 75034-7446",7000 PARKWOOD BLVD B200,FRISCO,75034,413110,OC,Commercial
Collin,R-9695-00B-0300-1,KIRBY LANE LLC,"1200 ARTESIA BLVD STE 305, HERMOSA BEACH, CA 90254-2755",7000 PARKWOOD BLVD B300,FRISCO,75034,413110,OC,Commercial
Collin,R-9695-00B-0400-1,FORTUNE MINDS INC,"PO BOX 2289, FRISCO, TX 75034-0042",7000 PARKWOOD BLVD B400,FRISCO,75034,396191,OC,Commercial
Collin,R-9695-00C-0100-1,BETHEL TEXAS PROPERTIES LLC,"7000 PARKWOOD BLVD STE C100, FRISCO, TX 75034-7449",7000 PARKWOOD BLVD C100,FRISCO,75034,413110,OC,Commercial
Collin,R-9695-00C-0200-1,SILVER FEATHER LLC,"9562 VARESE CT, FRISCO, TX 75035-2227",7000 PARKWOOD BLVD C200,FRISCO,75034,413110,OC,Commercial
Collin,R-9695-00C-0300-1,BPK MANAGEMENT LLC,"713 WIMBERLY CIR, MCKINNEY, TX 75072-5969",7000 PARKWOOD BLVD C300,FRISCO,75034,396191,OC,Commercial
