zip,city,state,county,lat,lng,type
02467,Chestnut Hill,MA,Middlesex County,42.3164,-71.1612,STANDARD
02468,Waban,MA,Middlesex County,42.3271,-71.2315,STANDARD
02472,Watertown,MA,Middlesex County,42.37,-71.1773,STANDARD
02474,Arlington,MA,Middlesex County,42.4202,-71.1565,STANDARD
02476,Arlington,MA,Middlesex County,42.4162,-71.1752,STANDARD
02478,Belmont,MA,Middlesex County,42.3959,-71.1787,STANDARD
02481,Wellesley Hills,MA,Norfolk County,42.3106,-71.2747,STANDARD
02482,Wellesley,MA,Norfolk County,42.2945,-71.2992,STANDARD
02492,Needham,MA,Norfolk County,42.2798,-71.2501,STANDARD
02493,Weston,MA,Middlesex County,42.3589,-71.3001,STANDARD
02494,Needham Heights,MA,Norfolk County,42.2945,-71.2328,STANDARD
02532,Buzzards Bay,MA,Barnstable County,41.7455,-70.5905,STANDARD
02535,Chilmark,MA,Dukes County,41.3575,-70.7416,STANDARD
02536,East Falmouth,MA,Barnstable County,41.5968,-70.5671,STANDARD
02537,East Sandwich,MA,Barnstable County,41.7283,-70.44,STANDARD
02538,East Wareham,MA,Plymouth County,41.7682,-70.6532,STANDARD
02539,Edgartown,MA,Dukes County,41.3889,-70.5339,STANDARD
02540,Falmouth,MA,Barnstable County,41.5648,-70.6217,STANDARD
02542,Buzzards Bay,MA,Barnstable County,41.6531,-70.5537,STANDARD
02543,Woods Hole,MA,Barnstable County,41.5263,-70.6643,STANDARD
02554,Nantucket,MA,Nantucket County,41.2725,-70.0932,STANDARD
02556,North Falmouth,MA,Barnstable County,41.6417,-70.623,STANDARD
02559,Pocasset,MA,Barnstable County,41.6881,-70.6105,STANDARD
02562,Sagamore Beach,MA,Barnstable County,41.7933,-70.5196,STANDARD
02563,Sandwich,MA,Barnstable County,41.7113,-70.4775,STANDARD
02568,Vineyard Haven,MA,Dukes County,41.45,-70.5937,STANDARD
02571,Wareham,MA,Plymouth County,41.7541,-70.7116,STANDARD
02576,West Wareham,MA,Plymouth County,41.7796,-70.7642,STANDARD
02601,Hyannis,MA,Barnstable County,41.6601,-70.2967,STANDARD
02630,Barnstable,MA,Barnstable County,41.6983,-70.3001,STANDARD
02631,Brewster,MA,Barnstable County,41.7492,-70.0699,STANDARD
02632,Centerville,MA,Barnstable County,41.6606,-70.3532,STANDARD
02633,Chatham,MA,Barnstable County,41.6889,-69.9722,STANDARD
02635,Cotuit,MA,Barnstable County,41.6243,-70.4364,STANDARD
02638,Dennis,MA,Barnstable County,41.7322,-70.1911,STANDARD
02639,Dennis Port,MA,Barnstable County,41.6649,-70.1327,STANDARD
02642,Eastham,MA,Barnstable County,41.8408,-69.9849,STANDARD
02644,Forestdale,MA,Barnstable County,41.6827,-70.5143,STANDARD
02645,Harwich,MA,Barnstable County,41.7008,-70.0579,STANDARD
02646,Harwich Port,MA,Barnstable County,41.6703,-70.0722,STANDARD
02648,Marstons Mills,MA,Barnstable County,41.6703,-70.4163,STANDARD
02649,Mashpee,MA,Barnstable County,41.6181,-70.4854,STANDARD
02650,North Chatham,MA,Barnstable County,41.703,-69.9666,STANDARD
02653,Orleans,MA,Barnstable County,41.7792,-69.9822,STANDARD
02655,Osterville,MA,Barnstable County,41.63,-70.3837,STANDARD
02657,Provincetown,MA,Barnstable County,42.0534,-70.1865,STANDARD
02659,South Chatham,MA,Barnstable County,41.6801,-70.0241,STANDARD
02660,South Dennis,MA,Barnstable County,41.7097,-70.1585,STANDARD
02664,South Yarmouth,MA,Barnstable County,41.6739,-70.1949,STANDARD
02667,Wellfleet,MA,Barnstable County,41.9289,-70.0186,STANDARD
02668,West Barnstable,MA,Barnstable County,41.7002,-70.372,STANDARD
02670,West Dennis,MA,Barnstable County,41.6626,-70.1681,STANDARD
02671,West Harwich,MA,Barnstable County,41.6694,-70.1135,STANDARD
02673,West Yarmouth,MA,Barnstable County,41.6614,-70.2363,STANDARD
02675,Yarmouth Port,MA,Barnstable County,41.7051,-70.227,STANDARD
02702,Assonet,MA,Bristol County,41.7975,-71.0607,STANDARD
02703,Attleboro,MA,Bristol County,41.9296,-71.3009,STANDARD
02715,Dighton,MA,Bristol County,41.8125,-71.1427,STANDARD
02717,East Freetown,MA,Bristol County,41.7635,-70.9677,STANDARD
02718,East Taunton,MA,Bristol County,41.8736,-71.0192,STANDARD
02719,Fairhaven,MA,Bristol County,41.6409,-70.8896,STANDARD
02720,Fall River,MA,Bristol County,41.7182,-71.14,STANDARD
02721,Fall River,MA,Bristol County,41.6883,-71.1574,STANDARD
02723,Fall River,MA,Bristol County,41.6926,-71.1332,STANDARD
02724,Fall River,MA,Bristol County,41.685,-71.1748,STANDARD
02725,Somerset,MA,Bristol County,41.7223,-71.178,STANDARD
02726,Somerset,MA,Bristol County,41.756,-71.1492,STANDARD
02738,Marion,MA,Plymouth County,41.7095,-70.7613,STANDARD
02739,Mattapoisett,MA,Plymouth County,41.6618,-70.8164,STANDARD
02740,New Bedford,MA,Bristol County,41.6347,-70.9372,STANDARD
02743,Acushnet,MA,Bristol County,41.6997,-70.9087,STANDARD
02744,New Bedford,MA,Bristol County,41.6127,-70.9167,STANDARD
02745,New Bedford,MA,Bristol County,41.6913,-70.9355,STANDARD
02746,New Bedford,MA,Bristol County,41.66,-70.9324,STANDARD
02747,North Dartmouth,MA,Bristol County,41.6338,-70.9958,STANDARD
02748,South Dartmouth,MA,Bristol County,41.5665,-70.9843,STANDARD
02760,North Attleboro,MA,Bristol County,41.9775,-71.3298,STANDARD
02762,Plainville,MA,Norfolk County,42.0124,-71.3275,STANDARD
02763,Attleboro Falls,MA,Bristol County,41.9726,-71.3082,STANDARD
02764,North Dighton,MA,Bristol County,41.8529,-71.1485,STANDARD
02766,Norton,MA,Bristol County,41.9718,-71.1894,STANDARD
02767,Raynham,MA,Bristol County,41.9324,-71.0469,STANDARD
02769,Rehoboth,MA,Bristol County,41.8515,-71.2545,STANDARD
02770,Rochester,MA,Plymouth County,41.7591,-70.8523,STANDARD
02771,Seekonk,MA,Bristol County,41.8378,-71.3224,STANDARD
02777,Swansea,MA,Bristol County,41.7473,-71.2122,STANDARD
02779,Berkley,MA,Bristol County,41.8353,-71.0765,STANDARD
02780,Taunton,MA,Bristol County,41.905,-71.1026,STANDARD
02790,Westport,MA,Bristol County,41.6114,-71.0818,STANDARD
02804,Ashaway,RI,Washington County,41.4231,-71.7837,STANDARD
02806,Barrington,RI,Bristol County,41.7443,-71.3175,STANDARD
02808,Bradford,RI,Washington County,41.4114,-71.7465,STANDARD
02809,Bristol,RI,Bristol County,41.6825,-71.2676,STANDARD
02812,Carolina,RI,Washington County,41.4691,-71.6751,STANDARD
02813,Charlestown,RI,Washington County,41.4007,-71.6615,STANDARD
02814,Chepachet,RI,Providence County,41.9155,-71.6795,STANDARD
02815,Clayville,RI,Providence County,41.7778,-71.6706,STANDARD
02816,Coventry,RI,Kent County,41.6914,-71.5768,STANDARD
02817,West Greenwich,RI,Kent County,41.64,-71.6435,STANDARD
02818,East Greenwich,RI,Kent County,41.6498,-71.474,STANDARD
02822,Exeter,RI,Washington County,41.574,-71.6076,STANDARD
02825,Foster,RI,Providence County,41.7815,-71.7187,STANDARD
02827,Greene,RI,Kent County,41.7062,-71.7356,STANDARD
02828,Greenville,RI,Providence County,41.8734,-71.5569,STANDARD
02830,Harrisville,RI,Providence County,41.9764,-71.6534,STANDARD
02831,Hope,RI,Providence County,41.7516,-71.5612,STANDARD
02832,Hope Valley,RI,Washington County,41.5096,-71.7339,STANDARD
02833,Hopkinton,RI,Washington County,41.4751,-71.7726,STANDARD
02835,Jamestown,RI,Newport County,41.5164,-71.3761,STANDARD
02836,Kenyon,RI,Washington County,41.4474,-71.6204,STANDARD
02837,Little Compton,RI,Newport County,41.522,-71.1612,STANDARD
02838,Manville,RI,Providence County,41.9689,-71.4741,STANDARD
02839,Mapleville,RI,Providence County,41.9417,-71.6376,STANDARD
02840,Newport,RI,Newport County,41.4876,-71.3271,STANDARD
02841,Newport,RI,Newport County,41.499,-71.299,STANDARD
02842,Middletown,RI,Newport County,41.5198,-71.2731,STANDARD
02852,North Kingstown,RI,Washington County,41.5894,-71.4625,STANDARD
02857,North Scituate,RI,Providence County,41.8439,-71.6242,STANDARD
02858,Oakland,RI,Providence County,41.9573,-71.6478,STANDARD
02859,Pascoag,RI,Providence County,41.9627,-71.7099,STANDARD
02860,Pawtucket,RI,Providence County,41.8729,-71.3907,STANDARD
02861,Pawtucket,RI,Providence County,41.8814,-71.356,STANDARD
02863,Central Falls,RI,Providence County,41.8883,-71.3945,STANDARD
02864,Cumberland,RI,Providence County,41.9484,-71.4154,STANDARD
02865,Lincoln,RI,Providence County,41.9089,-71.4348,STANDARD
02871,Portsmouth,RI,Newport County,41.5944,-71.252,STANDARD
02874,Saunderstown,RI,Washington County,41.5105,-71.4427,STANDARD
02875,Shannock,RI,Washington County,41.456,-71.6355,STANDARD
02876,Slatersville,RI,Providence County,41.9984,-71.5763,STANDARD
02877,Slocum,RI,Washington County,41.5289,-71.5299,STANDARD
02878,Tiverton,RI,Newport County,41.6338,-71.1808,STANDARD
02879,Wakefield,RI,Washington County,41.4437,-71.5342,STANDARD
02881,Kingston,RI,Washington County,41.4803,-71.5292,STANDARD
02882,Narragansett,RI,Washington County,41.4353,-71.4616,STANDARD
02885,Warren,RI,Bristol County,41.7256,-71.2702,STANDARD
02886,Warwick,RI,Kent County,41.7026,-71.4476,STANDARD
02888,Warwick,RI,Kent County,41.7494,-71.4084,STANDARD
02889,Warwick,RI,Kent County,41.7141,-71.3901,STANDARD
02891,Westerly,RI,Washington County,41.3691,-71.8126,STANDARD
02892,West Kingston,RI,Washington County,41.5058,-71.6211,STANDARD
02893,West Warwick,RI,Kent County,41.7004,-71.5183,STANDARD
02894,Wood River Junction,RI,Washington County,41.45,-71.7074,STANDARD
02895,Woonsocket,RI,Providence County,41.9846,-71.5194,STANDARD
02896,North Smithfield,RI,Providence County,41.9724,-71.5508,STANDARD
02898,Wyoming,RI,Washington County,41.5041,-71.663,STANDARD
02903,Providence,RI,Providence County,41.82,-71.4158,STANDARD
02904,Providence,RI,Providence County,41.8541,-71.4378,STANDARD
02905,Providence,RI,Providence County,41.7845,-71.3959,STANDARD
02906,Providence,RI,Providence County,41.8351,-71.3971,STANDARD
02907,Providence,RI,Providence County,41.7971,-71.4255,STANDARD
02908,Providence,RI,Providence County,41.8383,-71.4377,STANDARD
02909,Providence,RI,Providence County,41.8206,-71.4443,STANDARD
02910,Cranston,RI,Providence County,41.7766,-71.4383,STANDARD
02911,North Providence,RI,Providence County,41.8547,-71.4735,STANDARD
02914,East Providence,RI,Providence County,41.8138,-71.3688,STANDARD
02915,Riverside,RI,Providence County,41.7723,-71.3542,STANDARD
02916,Rumford,RI,Providence County,41.8425,-71.3559,STANDARD
02917,Smithfield,RI,Providence County,41.8964,-71.5207,STANDARD
02919,Johnston,RI,Providence County,41.8274,-71.52,STANDARD
02920,Cranston,RI,Providence County,41.7716,-71.4659,STANDARD
02921,Cranston,RI,Providence County,41.7614,-71.5061,STANDARD
03031,Amherst,NH,Hillsborough County,42.8569,-71.6075,STANDARD
03032,Auburn,NH,Rockingham County,42.9925,-71.3449,STANDARD
03033,Brookline,NH,Hillsborough County,42.7384,-71.6663,STANDARD
03034,Candia,NH,Rockingham County,43.0585,-71.3049,STANDARD
03036,Chester,NH,Rockingham County,42.9678,-71.245,STANDARD
03037,Deerfield,NH,Rockingham County,43.1378,-71.2513,STANDARD
03038,Derry,NH,Rockingham County,42.8874,-71.302,STANDARD
03042,Epping,NH,Rockingham County,43.0411,-71.0764,STANDARD
03043,Francestown,NH,Hillsborough County,42.992,-71.8113,STANDARD
03044,Fremont,NH,Rockingham County,42.984,-71.1218,STANDARD
03045,Goffstown,NH,Hillsborough County,43.0201,-71.5697,STANDARD
03046,Dunbarton,NH,Merrimack County,43.1025,-71.6169,STANDARD
03047,Greenfield,NH,Hillsborough County,42.9493,-71.8728,STANDARD
03048,Greenville,NH,Hillsborough County,42.7482,-71.7619,STANDARD
03049,Hollis,NH,Hillsborough County,42.7485,-71.5772,STANDARD
03051,Hudson,NH,Hillsborough County,42.769,-71.4121,STANDARD
03052,Litchfield,NH,Hillsborough County,42.843,-71.455,STANDARD
03053,Londonderry,NH,Rockingham County,42.8656,-71.3772,STANDARD
03054,Merrimack,NH,Hillsborough County,42.8667,-71.5128,STANDARD
03055,Milford,NH,Hillsborough County,42.8285,-71.6606,STANDARD
03057,Mont Vernon,NH,Hillsborough County,42.8976,-71.6762,STANDARD
03060,Nashua,NH,Hillsborough County,42.7564,-71.4667,STANDARD
03062,Nashua,NH,Hillsborough County,42.7235,-71.4893,STANDARD
03063,Nashua,NH,Hillsborough County,42.7717,-71.5132,STANDARD
03064,Nashua,NH,Hillsborough County,42.779,-71.4748,STANDARD
03070,New Boston,NH,Hillsborough County,42.9722,-71.6864,STANDARD
03071,New Ipswich,NH,Hillsborough County,42.7511,-71.8703,STANDARD
03076,Pelham,NH,Hillsborough County,42.7288,-71.3046,STANDARD
03077,Raymond,NH,Rockingham County,43.0325,-71.1912,STANDARD
03079,Salem,NH,Rockingham County,42.7846,-71.2176,STANDARD
03082,Lyndeborough,NH,Hillsborough County,42.8954,-71.7744,STANDARD
03084,Temple,NH,Hillsborough County,42.82,-71.8523,STANDARD
03086,Wilton,NH,Hillsborough County,42.8368,-71.7541,STANDARD
03087,Windham,NH,Rockingham County,42.8051,-71.3067,STANDARD
03101,Manchester,NH,Hillsborough County,42.9929,-71.4633,STANDARD
03102,Manchester,NH,Hillsborough County,42.9944,-71.4884,STANDARD
03103,Manchester,NH,Hillsborough County,42.9656,-71.4493,STANDARD
03104,Manchester,NH,Hillsborough County,43.0073,-71.4482,STANDARD
03106,Hooksett,NH,Merrimack County,43.0617,-71.4444,STANDARD
03109,Manchester,NH,Hillsborough County,42.9713,-71.4135,STANDARD
03110,Bedford,NH,Hillsborough County,42.9403,-71.5213,STANDARD
03216,Andover,NH,Merrimack County,43.4287,-71.783,STANDARD
03217,Ashland,NH,Grafton County,43.7034,-71.6121,STANDARD
03218,Barnstead,NH,Belknap County,43.3349,-71.2887,STANDARD
03220,Belmont,NH,Belknap County,43.4512,-71.489,STANDARD
03221,Bradford,NH,Merrimack County,43.2517,-71.9617,STANDARD
03222,Bristol,NH,Grafton County,43.612,-71.7507,STANDARD
03223,Campton,NH,Grafton County,43.9742,-71.5807,STANDARD
03224,Canterbury,NH,Merrimack County,43.357,-71.557,STANDARD
03225,Center Barnstead,NH,Belknap County,43.3566,-71.2424,STANDARD
03226,Center Harbor,NH,Belknap County,43.7107,-71.4797,STANDARD
03227,Center Sandwich,NH,Carroll County,43.8162,-71.4506,STANDARD
03229,Contoocook,NH,Merrimack County,43.1978,-71.6968,STANDARD
03230,Danbury,NH,Merrimack County,43.5115,-71.8691,STANDARD
03233,Elkins,NH,Merrimack County,43.4209,-71.9373,STANDARD
03234,Epsom,NH,Merrimack County,43.2174,-71.3546,STANDARD
03235,Franklin,NH,Merrimack County,43.4426,-71.6491,STANDARD
03237,Gilmanton,NH,Belknap County,43.4175,-71.4121,STANDARD
03240,Grafton,NH,Grafton County,43.5727,-71.9634,STANDARD
03241,Hebron,NH,Grafton County,43.7186,-71.827,STANDARD
03242,Henniker,NH,Merrimack County,43.1791,-71.8159,STANDARD
03243,Hill,NH,Merrimack County,43.5274,-71.7292,STANDARD
03244,Hillsborough,NH,Hillsborough County,43.1141,-71.8992,STANDARD
03245,Holderness,NH,Grafton County,43.7378,-71.6044,STANDARD
03246,Laconia,NH,Belknap County,43.5727,-71.4781,STANDARD
03249,Gilford,NH,Belknap County,43.5475,-71.4072,STANDARD
03251,Lincoln,NH,Grafton County,44.0582,-71.6727,STANDARD
03253,Meredith,NH,Belknap County,43.6311,-71.4997,STANDARD
03254,Moultonborough,NH,Carroll County,43.7281,-71.3922,STANDARD
03255,Newbury,NH,Merrimack County,43.3217,-72.0118,STANDARD
03256,New Hampton,NH,Belknap County,43.6184,-71.6435,STANDARD
03257,New London,NH,Merrimack County,43.4145,-71.9857,STANDARD
03258,Chichester,NH,Merrimack County,43.244,-71.4105,STANDARD
03259,North Sandwich,NH,Carroll County,43.8452,-71.385,STANDARD
03261,Northwood,NH,Rockingham County,43.207,-71.2004,STANDARD
03262,North Woodstock,NH,Grafton County,44.0354,-71.6863,STANDARD
03263,Pittsfield,NH,Merrimack County,43.2874,-71.333,STANDARD
03264,Plymouth,NH,Grafton County,43.757,-71.6881,STANDARD
03266,Rumney,NH,Grafton County,43.8044,-71.848,STANDARD
03268,Salisbury,NH,Merrimack County,43.4067,-71.7045,STANDARD
03269,Sanbornton,NH,Belknap County,43.5496,-71.6003,STANDARD
03275,Suncook,NH,Merrimack County,43.1604,-71.4179,STANDARD
03276,Tilton,NH,Merrimack County,43.4603,-71.5774,STANDARD
03278,Warner,NH,Merrimack County,43.3035,-71.8353,STANDARD
03279,Warren,NH,Grafton County,43.9447,-71.8901,STANDARD
03280,Washington,NH,Sullivan County,43.1747,-72.0824,STANDARD
03281,Weare,NH,Hillsborough County,43.0714,-71.7038,STANDARD
03282,Wentworth,NH,Grafton County,43.8685,-71.9097,STANDARD
03284,Springfield,NH,Sullivan County,43.4938,-72.047,STANDARD
03285,Thornton,NH,Grafton County,43.905,-71.647,STANDARD
03287,Wilmot,NH,Merrimack County,43.4485,-71.9158,STANDARD
03290,Nottingham,NH,Rockingham County,43.1196,-71.111,STANDARD
03291,West Nottingham,NH,Rockingham County,43.1823,-71.1396,STANDARD
03301,Concord,NH,Merrimack County,43.2185,-71.5277,STANDARD
03303,Concord,NH,Merrimack County,43.2817,-71.6595,STANDARD
03304,Bow,NH,Merrimack County,43.1291,-71.5424,STANDARD
03307,Loudon,NH,Merrimack County,43.3193,-71.467,STANDARD
03431,Keene,NH,Cheshire County,42.9627,-72.2955,STANDARD
03440,Antrim,NH,Hillsborough County,43.0595,-71.9387,STANDARD
03441,Ashuelot,NH,Cheshire County,42.7851,-72.4349,STANDARD
03442,Bennington,NH,Hillsborough County,43.0103,-71.9153,STANDARD
03443,Chesterfield,NH,Cheshire County,42.8839,-72.4548,STANDARD
03444,Dublin,NH,Cheshire County,42.8972,-72.0505,STANDARD
03445,Sullivan,NH,Cheshire County,42.9982,-72.2019,STANDARD
03446,Swanzey,NH,Cheshire County,42.8411,-72.3301,STANDARD
03447,Fitzwilliam,NH,Cheshire County,42.7611,-72.145,STANDARD
03448,Gilsum,NH,Cheshire County,43.0399,-72.2719,STANDARD
03449,Hancock,NH,Hillsborough County,42.9768,-71.9819,STANDARD
03450,Harrisville,NH,Cheshire County,42.9399,-72.0972,STANDARD
03451,Hinsdale,NH,Cheshire County,42.8027,-72.5015,STANDARD
03452,Jaffrey,NH,Cheshire County,42.8178,-72.0275,STANDARD
03455,Marlborough,NH,Cheshire County,42.8988,-72.2013,STANDARD
03456,Marlow,NH,Cheshire County,43.1326,-72.2109,STANDARD
03457,Nelson,NH,Cheshire County,42.9906,-72.1309,STANDARD
03458,Peterborough,NH,Hillsborough County,42.8856,-71.947,STANDARD
03461,Rindge,NH,Cheshire County,42.7544,-72.019,STANDARD
03462,Spofford,NH,Cheshire County,42.912,-72.4103,STANDARD
03464,Stoddard,NH,Cheshire County,43.0739,-72.1088,STANDARD
03465,Troy,NH,Cheshire County,42.827,-72.1848,STANDARD
03466,West Chesterfield,NH,Cheshire County,42.8956,-72.5097,STANDARD
03467,Westmoreland,NH,Cheshire County,42.969,-72.4358,STANDARD
03470,Winchester,NH,Cheshire County,42.7788,-72.344,STANDARD
03561,Littleton,NH,Grafton County,44.3112,-71.7768,STANDARD
03570,Berlin,NH,Coos County,44.4811,-71.1892,STANDARD
03574,Bethlehem,NH,Grafton County,44.2808,-71.6829,STANDARD
03576,Colebrook,NH,Coos County,44.9078,-71.4793,STANDARD
03579,Errol,NH,Coos County,44.8003,-71.1436,STANDARD
03580,Franconia,NH,Grafton County,44.2053,-71.7518,STANDARD
03581,Gorham,NH,Coos County,44.4048,-71.1548,STANDARD
03582,Groveton,NH,Coos County,44.5984,-71.5064,STANDARD
03583,Jefferson,NH,Coos County,44.3999,-71.4518,STANDARD
03584,Lancaster,NH,Coos County,44.4921,-71.5591,STANDARD
03585,Lisbon,NH,Grafton County,44.2148,-71.8966,STANDARD
03586,Sugar Hill,NH,Grafton County,44.2203,-71.7964,STANDARD
03588,Milan,NH,Coos County,44.587,-71.181,STANDARD
03590,North Stratford,NH,Coos County,44.7149,-71.5644,STANDARD
03592,Pittsburg,NH,Coos County,45.0866,-71.3636,STANDARD
03593,Randolph,NH,Coos County,44.3753,-71.2798,STANDARD
03598,Whitefield,NH,Coos County,44.3681,-71.6035,STANDARD
03601,Acworth,NH,Sullivan County,43.196,-72.3001,STANDARD
03602,Alstead,NH,Cheshire County,43.1265,-72.3281,STANDARD
03603,Charlestown,NH,Sullivan County,43.2573,-72.4064,STANDARD
03605,Lempster,NH,Sullivan County,43.2136,-72.1968,STANDARD
03607,South Acworth,NH,Sullivan County,43.1956,-72.2686,STANDARD
03608,Walpole,NH,Cheshire County,43.0765,-72.4155,STANDARD
03609,North Walpole,NH,Cheshire County,43.1428,-72.4483,STANDARD
03740,Bath,NH,Grafton County,44.1808,-71.9828,STANDARD
03741,Canaan,NH,Grafton County,43.6601,-72.0297,STANDARD
03743,Claremont,NH,Sullivan County,43.3679,-72.3422,STANDARD
03745,Cornish,NH,Sullivan County,43.4720,-72.3283,STANDARD
03748,Enfield,NH,Grafton County,43.6256,-72.127,STANDARD
03750,Etna,NH,Grafton County,43.7113,-72.2125,STANDARD
03752,Goshen,NH,Sullivan County,43.3026,-72.1241,STANDARD
03753,Grantham,NH,Sullivan County,43.5103,-72.1334,STANDARD
03755,Hanover,NH,Grafton County,43.7045,-72.285,STANDARD
03756,Lebanon,NH,Grafton County,43.6423,-72.2518,STANDARD
03765,Haverhill,NH,Grafton County,44.0394,-72.0573,STANDARD
03766,Lebanon,NH,Grafton County,43.6447,-72.2428,STANDARD
03768,Lyme,NH,Grafton County,43.7913,-72.162,STANDARD
03770,Meriden,NH,Sullivan County,43.5299,-72.2756,STANDARD
03771,Monroe,NH,Grafton County,44.2734,-72.025,STANDARD
03773,Newport,NH,Sullivan County,43.3532,-72.1838,STANDARD
03774,North Haverhill,NH,Grafton County,44.0978,-72.0191,STANDARD
03777,Orford,NH,Grafton County,43.8941,-72.0978,STANDARD
